,Unnamed: 0,linkID,boro,lat,long,status,activationDate,installationDate,streetPlacement,wifi
77,789,LINK-000036,Brooklyn,40.678453,-73.973253,Live,03/08/2018,11/03/2017,corner,173
78,790,LINK-000184,Manhattan,40.748539,-73.988218,Live,06/19/2017,04/01/2017,corner,115
79,791,LINK-005407,Staten Island,40.563843,-74.116075,Live,02/28/2017,12/20/2016,corner,1
80,792,LINK-003875,Manhattan,40.797826,-73.967748,Live,10/10/2016,08/01/2016,corner,105
81,793,LINK-010341,Manhattan,40.809437,-73.95184,Live,10/14/2016,09/17/2016,corner,57
82,794,LINK-000189,Manhattan,40.734141,-73.989412,Live,11/10/2016,10/22/2016,corner,182
83,795,LINK-007136,Queens,40.742919,-73.952127,Live,03/24/2017,03/04/2017,corner,18
84,796,LINK-021536,Queens,40.706151,-73.831579,Live,02/21/2018,10/14/2017,corner,29
85,797,LINK-019371,Brooklyn,40.662438,-73.950605,Live,06/14/2017,05/06/2017,corner,26
86,798,LINK-008203,Manhattan,40.727978,-74.006987,Live,05/10/2017,03/11/2017,corner,15
87,799,LINK-010726,Manhattan,40.71904,-73.996631,Live,02/13/2019,05/24/2018,corner,147
88,800,LINK-014179,Manhattan,40.747391,-73.986183,Live,02/16/2018,01/21/2017,corner,99
0,801,LINK-010993,Queens,40.746966,-73.889705,Live,08/30/2017,07/08/2017,corner,58
1,802,LINK-011510,Brooklyn,40.702936,-73.942563,Live,05/23/2017,04/28/2017,corner,31
2,803,LINK-000339,Manhattan,40.756505,-73.970111,Live,03/08/2016,02/08/2016,corner,122
3,804,LINK-011906,Queens,40.692466,-73.858948,Live,07/07/2017,05/20/2017,corner,17
4,805,LINK-010784,Manhattan,40.801498,-73.961082,Live,04/20/2018,01/25/2018,corner,38
5,806,LINK-013976,Manhattan,40.744815,-73.994986,Live,07/06/2018,04/07/2018,corner,222
6,807,LINK-000789,Queens,40.705847,-73.793654,Live,09/23/2016,08/18/2016,corner,3
7,808,LINK-021137,Brooklyn,40.711666,-73.951026,Live,03/30/2018,12/19/2017,corner,15
8,809,LINK-011474,Manhattan,40.803024,-73.956488,Live,10/19/2016,09/17/2016,corner,78
9,810,LINK-010360,Brooklyn,40.725456,-73.951496,Live,06/09/2017,03/11/2017,corner,30
10,811,LINK-010846,Manhattan,40.76066,-73.998203,Live,01/18/2019,05/19/2018,corner,47
11,812,LINK-011008,Manhattan,40.744933,-73.991472,Live,02/15/2018,10/07/2017,corner,319
12,813,LINK-012405,Manhattan,40.757407,-73.978258,Live,10/20/2017,02/11/2017,corner,342
13,814,LINK-012553,Manhattan,40.763433,-73.959039,Installed,,03/23/2018,corner,37
14,815,LINK-000509,Manhattan,40.753107,-73.992947,Live,06/30/2017,05/26/2017,corner,205
15,816,LINK-001688,Manhattan,40.808041,-73.96421,Live,06/29/2016,05/21/2016,corner,31
16,817,LINK-019773,Queens,40.721177,-73.845607,Live,01/16/2018,09/30/2017,block,3
17,818,LINK-018045,Queens,40.72785,-73.856848,Live,04/10/2017,03/04/2017,corner,12
18,819,LINK-018402,Bronx,40.868698,-73.902101,Live,08/01/2017,06/10/2017,corner,9
19,820,LINK-013068,Manhattan,40.728622,-73.984419,Live,08/30/2017,07/29/2017,corner,69
20,821,LINK-011303,Manhattan,40.848673,-73.93407,Live,04/19/2018,12/05/2017,corner,40
21,822,LINK-000756,Manhattan,40.761511,-73.972745,Live,06/14/2017,04/02/2017,corner,118
22,823,LINK-010402,Manhattan,40.76191,-73.960153,Live,03/16/2018,10/17/2017,corner,98
23,824,LINK-000637,Manhattan,40.752636,-73.974717,Live,07/31/2018,12/12/2017,block,65
24,825,LINK-000280,Manhattan,40.742433,-73.980371,Live,08/03/2017,06/24/2017,corner,88
25,826,LINK-001496,Manhattan,40.792255,-73.973761,Live,05/31/2018,02/26/2018,corner,38
26,827,LINK-008843,Manhattan,40.747737,-73.984833,Live,03/23/2017,01/29/2017,corner,148
27,828,LINK-021387,Queens,40.69414,-73.850569,Live,08/09/2017,07/15/2017,corner,16
28,829,LINK-010853,Manhattan,40.781861,-73.979137,Live,05/17/2018,02/17/2018,corner,84
29,830,LINK-018124,Brooklyn,40.679015,-73.921802,Live,04/28/2017,03/31/2017,corner,39
30,831,LINK-010761,Manhattan,40.739253,-73.979762,Live,01/16/2019,08/09/2018,corner,134
31,832,LINK-021263,Brooklyn,40.719404,-73.960474,Live,02/14/2018,11/30/2017,corner,46
32,833,LINK-005418,Staten Island,40.577391,-74.102671,Live,07/19/2018,06/29/2018,corner,12
33,834,LINK-002679,Manhattan,40.717482,-74.001519,Live,07/21/2016,07/12/2016,corner,109
34,835,LINK-000302,Manhattan,40.747672,-73.976965,Live,06/24/2016,05/14/2016,corner,90
35,836,LINK-018400,Bronx,40.863665,-73.900512,Live,06/13/2017,05/10/2017,block,16
36,837,LINK-011100,Manhattan,40.846623,-73.935833,Live,02/07/2018,12/06/2017,corner,47
37,838,LINK-000872,Manhattan,40.762987,-73.974254,Live,07/12/2017,06/10/2017,corner,119
38,839,LINK-000885,Manhattan,40.779635,-73.953537,Live,03/23/2016,02/22/2016,corner,94
39,840,LINK-012679,Manhattan,40.751188,-73.971061,Live,04/18/2018,01/27/2018,corner,131
40,841,LINK-012080,Bronx,40.816679,-73.916483,Live,12/22/2016,10/22/2016,corner,0
41,842,LINK-000252,Manhattan,40.760207,-73.967177,Live,05/17/2016,04/23/2016,corner,86
42,843,LINK-012642,Manhattan,40.764456,-73.99182,Live,04/30/2018,10/07/2017,block,41
43,844,LINK-018201,Queens,40.745418,-73.946937,Live,03/29/2017,02/25/2017,corner,21
44,845,LINK-011033,Bronx,40.861762,-73.901965,Live,06/26/2018,04/19/2018,block,24
45,846,LINK-019897,Queens,40.739332,-73.87813,Live,09/07/2017,08/05/2017,corner,0
46,847,LINK-000487,Manhattan,40.766963,-73.982853,Live,07/21/2016,07/19/2016,corner,77
47,848,LINK-012695,Manhattan,40.741323,-73.985385,Live,06/07/2018,04/07/2018,corner,100
48,849,LINK-010171,Manhattan,40.759205,-73.97699,Live,02/15/2018,02/11/2017,corner,166
49,850,LINK-013714,Manhattan,40.739852,-73.979327,Live,01/16/2019,08/09/2018,corner,117
50,851,LINK-012802,Manhattan,40.742301,-73.99683,Live,05/08/2018,03/03/2018,corner,168
51,852,LINK-020657_Old,Brooklyn,40.684799,-73.991581,Live,09/18/2017,07/31/2017,corner,31
52,853,LINK-020596,Bronx,40.818017,-73.916791,Live,04/25/2018,02/25/2018,block,0
53,854,LINK-000936,Manhattan,40.77601,-73.981963,Live,12/14/2016,09/22/2016,corner,67
54,855,LINK-013242,Bronx,40.816692,-73.919637,Live,03/30/2017,01/21/2017,corner,16
55,856,LINK-013674,Manhattan,40.763948,-73.95853,Live,05/10/2018,11/29/2017,corner,96
56,857,LINK-000653,Manhattan,40.745863,-73.980233,Live,06/12/2018,05/12/2018,corner,201
57,858,LINK-012596,Manhattan,40.767047,-73.989933,Live,02/08/2018,09/23/2017,corner,49
58,859,LINK-014625,Manhattan,40.746651,-73.974686,Live,05/17/2018,03/18/2018,corner,70
59,860,LINK-000190,Manhattan,40.736111,-73.993424,Live,11/01/2017,07/29/2017,corner,154
60,861,LINK-019889,Queens,40.761089,-73.923341,Live,10/13/2017,09/16/2017,block,126
61,862,LINK-010650,Manhattan,40.756298,-73.963978,Live,01/23/2019,04/18/2018,corner,29
62,863,LINK-011005,Manhattan,40.739107,-73.99915,Live,02/07/2018,09/16/2017,corner,132
63,864,LINK-003358,Manhattan,40.764875,-73.980731,Live,11/11/2016,10/15/2016,corner,107
64,865,LINK-010981,Queens,40.767307,-73.922111,Live,01/10/2018,10/19/2017,corner,43
65,866,LINK-010803,Manhattan,40.729963,-73.983281,Live,02/15/2018,07/29/2017,corner,53
66,867,LINK-018382,Staten Island,40.571782,-74.108614,Live,02/28/2017,02/19/2017,corner,11
67,868,LINK-000035,Brooklyn,40.679639,-73.974371,Live,01/16/2018,11/03/2017,corner,29
68,869,LINK-008307,Manhattan,40.7303,-73.983193,Live,08/30/2017,06/10/2017,corner,61
69,870,LINK-000968,Manhattan,40.783191,-73.980253,Live,05/12/2016,04/19/2016,corner,61
70,871,LINK-001507,Manhattan,40.795171,-73.971048,Live,07/08/2016,05/27/2016,corner,79
71,872,LINK-013348,Manhattan,40.822924,-73.941723,Live,10/19/2016,10/03/2016,corner,73
72,873,LINK-013622,Queens,40.747981,-73.880027,Live,09/07/2017,08/19/2017,corner,73
73,874,LINK-012406,Manhattan,40.774498,-73.963723,Live,04/10/2018,01/27/2018,corner,16
74,875,LINK-001604,Manhattan,40.802944,-73.967379,Live,07/20/2016,06/11/2016,corner,55
75,876,LINK-000040,Brooklyn,40.668533,-73.986956,Live,04/03/2017,02/23/2017,corner,98
76,877,LINK-000870,Manhattan,40.778272,-73.954541,Live,06/09/2016,03/19/2016,corner,100
77,878,LINK-010737,Manhattan,40.732884,-74.000238,Live,05/16/2018,03/10/2018,corner,118
78,879,LINK-000337,Manhattan,40.755356,-73.971251,Live,03/08/2016,02/08/2016,corner,205
79,880,LINK-006033,Manhattan,40.827195,-73.946043,Live,08/10/2016,07/19/2016,corner,52
80,881,LINK-013776,Manhattan,40.761748,-73.963311,Live,02/16/2018,11/11/2017,corner,84
81,882,LINK-001481,Manhattan,40.789424,-73.975391,Live,04/11/2018,11/22/2017,corner,74
82,883,LINK-018161,Queens,40.743312,-73.922401,Live,03/20/2017,02/25/2017,corner,11
83,884,LINK-018133,Brooklyn,40.678286,-73.912185,Live,04/05/2018,09/30/2017,block,11
84,885,LINK-007149,Manhattan,40.763996,-73.984719,Live,11/21/2016,10/15/2016,corner,211
85,886,LINK-006197,Brooklyn,40.679143,-73.925474,Live,01/17/2017,12/22/2016,corner,4
86,887,LINK-000267,Manhattan,40.739975,-73.982035,Live,07/13/2016,07/02/2016,corner,45
87,888,LINK-011417,Queens,40.759199,-73.919649,Live,05/18/2017,04/22/2017,corner,64
88,889,LINK-021526,Brooklyn,40.656384,-74.002053,Live,09/05/2017,07/31/2017,corner,5
0,890,LINK-010297,Manhattan,40.742674,-73.996549,Live,05/11/2018,03/18/2018,corner,108
1,891,LINK-012796,Manhattan,40.746251,-73.990506,Live,12/04/2017,09/24/2017,corner,161
2,892,LINK-008226,Manhattan,40.731777,-73.988135,Live,12/02/2016,11/05/2016,corner,145
3,893,LINK-000663,Manhattan,40.750279,-73.977012,Live,08/03/2017,02/11/2017,corner,151
4,894,LINK-012130,Bronx,40.813367,-73.919625,Live,04/13/2018,12/12/2017,corner,43
5,895,LINK-000471,Manhattan,40.745039,-73.998529,Live,06/20/2017,05/26/2017,corner,87
6,896,LINK-000448,Manhattan,40.741123,-74.00137,Live,05/30/2017,04/30/2017,corner,68
7,897,LINK-001059,Brooklyn,40.662588,-73.992259,Live,02/06/2018,08/10/2017,corner,59
8,898,LINK-000005,Brooklyn,40.70506,-73.942918,Live,05/23/2017,04/28/2017,corner,39
9,899,LINK-021163,Brooklyn,40.717658,-73.960301,Live,02/01/2018,11/22/2017,corner,5
10,900,LINK-012975,Queens,40.74218,-73.918733,Live,03/09/2017,02/25/2017,corner,39
11,901,LINK-000223,Manhattan,40.733107,-73.987162,Live,01/27/2016,01/15/2016,corner,131
12,902,LINK-014406,Queens,40.748253,-73.878716,Live,09/08/2017,07/08/2017,block,65
13,903,LINK-020774,Brooklyn,40.707379,-73.943399,Live,01/05/2018,07/27/2017,corner,42
14,904,LINK-011183,Manhattan,40.791794,-73.968177,Installed,,04/30/2018,block,89
15,905,LINK-013612,Queens,40.695248,-73.84311,Live,07/07/2017,05/20/2017,corner,21
16,906,LINK-019837,Manhattan,40.819549,-73.944183,Live,05/02/2018,02/03/2018,corner,27
17,907,LINK-000206,Manhattan,40.737906,-73.997921,Live,12/02/2016,09/24/2016,corner,160
18,908,LINK-011227,Manhattan,40.817821,-73.942075,Live,02/28/2018,08/13/2017,corner,7
19,909,LINK-000781,Queens,40.701853,-73.806477,Live,09/23/2016,08/27/2016,corner,29
20,910,LINK-018087,Brooklyn,40.645262,-73.958144,Live,09/15/2017,03/06/2017,corner,63
21,911,LINK-011626,Brooklyn,40.65159,-73.932187,Live,07/24/2018,11/17/2017,corner,1
22,912,LINK-003479,Manhattan,40.794673,-73.970051,Live,03/20/2018,09/25/2017,corner,86
23,913,LINK-000254,Manhattan,40.735839,-73.985171,Live,02/28/2016,01/29/2016,corner,83
24,914,LINK-004820,Manhattan,40.811845,-73.957517,Installed,,05/01/2018,corner,124
25,915,LINK-000981,Manhattan,40.785135,-73.979246,Live,11/02/2016,10/14/2016,corner,54
26,916,LINK-007083,Manhattan,40.757666,-73.985878,Live,03/05/2018,12/18/2016,corner,407
27,917,LINK-009082,Manhattan,40.746881,-73.981064,Live,12/04/2017,09/10/2017,corner,175
28,918,LINK-005932,Manhattan,40.803834,-73.936351,Live,11/02/2016,10/15/2016,corner,22
29,919,LINK-018100,Brooklyn,40.681853,-73.958535,Live,04/20/2017,02/27/2017,corner,24
30,920,LINK-011133,Manhattan,40.740686,-73.997999,Live,01/08/2018,10/15/2017,block,79
31,921,LINK-014052,Brooklyn,40.670647,-73.950352,Live,02/23/2017,02/03/2017,corner,47
32,922,LINK-018410,Staten Island,40.589032,-74.101684,Live,05/25/2017,04/10/2017,corner,7
33,923,LINK-001558,Manhattan,40.79963,-73.96797,Live,11/02/2016,10/14/2016,corner,10
34,924,LINK-000900,Manhattan,40.791282,-73.944218,Live,03/22/2016,03/02/2016,corner,2
35,925,LINK-000945,Manhattan,40.778607,-73.982178,Live,05/24/2016,05/05/2016,corner,69
36,926,LINK-002078,Manhattan,40.835546,-73.944011,Live,05/21/2018,02/25/2018,corner,44
37,927,LINK-014444,Manhattan,40.815696,-73.947002,Live,10/25/2016,10/03/2016,corner,53
38,928,LINK-000905,Manhattan,40.794911,-73.942397,Live,07/20/2016,07/02/2016,corner,54
39,929,LINK-001011,Brooklyn,40.69607,-73.991264,Live,03/03/2017,02/13/2017,corner,21
40,930,LINK-000486,Manhattan,40.76694,-73.983155,Live,07/21/2016,07/19/2016,corner,58
41,931,LINK-012770,Manhattan,40.765665,-73.957409,Live,05/11/2018,12/07/2017,corner,161
42,932,LINK-000363,Manhattan,40.760457,-73.967538,Live,03/18/2016,02/27/2016,corner,89
43,933,LINK-012540,Manhattan,40.827925,-73.945775,Live,01/12/2018,10/19/2017,corner,63
44,934,LINK-013203,Queens,40.766386,-73.920459,Live,07/10/2017,05/06/2017,corner,97
45,935,LINK-000913,Manhattan,40.802661,-73.936734,Live,03/30/2016,03/02/2016,corner,6
46,936,LINK-011094,Manhattan,40.766952,-73.956465,Live,03/06/2018,12/07/2017,corner,183
47,937,LINK-018409,Staten Island,40.587385,-74.103708,Live,05/25/2017,04/10/2017,corner,11
48,938,LINK-011667,Bronx,40.862685,-73.907548,Live,05/11/2017,04/07/2017,corner,1
49,939,LINK-018040,Queens,40.726495,-73.853138,Live,08/16/2017,05/20/2017,corner,2
50,940,LINK-012691,Manhattan,40.765875,-73.991057,Live,02/23/2018,09/23/2017,corner,67
51,941,LINK-018037,Queens,40.733342,-73.870838,Live,04/10/2017,03/11/2017,corner,9
52,942,LINK-002533,Brooklyn,40.686961,-73.976371,Live,01/09/2017,11/11/2016,corner,96
53,943,LINK-011428,Queens,40.757446,-73.866434,Live,06/29/2018,04/28/2018,corner,3
54,944,LINK-010618,Manhattan,40.751234,-74.005146,Live,10/06/2017,06/10/2017,corner,18
55,945,LINK-012822,Queens,40.74909,-73.871817,Live,02/21/2018,10/19/2017,corner,15
56,946,LINK-001490,Manhattan,40.790818,-73.97481,Live,06/27/2016,05/27/2016,corner,83
57,947,LINK-012611,Queens,40.747153,-73.887926,Live,08/25/2017,07/08/2017,corner,37
58,948,LINK-008837,Manhattan,40.744742,-73.985367,Live,11/21/2016,10/29/2016,corner,155
59,949,LINK-020598,Bronx,40.822519,-73.91069,Live,04/24/2018,01/14/2018,corner,3
60,950,LINK-010317,Bronx,40.853764,-73.907899,Live,01/17/2017,12/06/2016,block,14
61,951,LINK-010722,Manhattan,40.727803,-74.005232,Live,02/13/2019,07/31/2018,corner,62
62,952,LINK-010634,Manhattan,40.788705,-73.976411,Live,11/15/2017,09/10/2017,corner,32
63,953,LINK-011622,Brooklyn,40.682133,-73.973933,Live,02/14/2018,12/08/2017,corner,14
64,954,LINK-010754,Manhattan,40.756174,-73.967829,Live,02/04/2019,02/03/2018,corner,81
65,955,LINK-000173,Manhattan,40.762593,-73.983077,Live,10/28/2016,10/01/2016,corner,60
66,956,LINK-018200,Queens,40.746089,-73.945246,Live,03/29/2017,03/11/2017,corner,152
67,957,LINK-000944,Manhattan,40.778148,-73.982255,Live,08/03/2017,06/30/2017,corner,84
68,958,LINK-005211,Manhattan,40.818371,-73.952755,Live,07/21/2016,07/14/2016,corner,51
69,959,LINK-010764,Manhattan,40.763385,-73.99287,Live,12/04/2017,10/07/2017,corner,51
70,960,LINK-019782,Queens,40.751498,-73.934157,Live,01/09/2018,09/16/2017,corner,18
71,961,LINK-011111,Manhattan,40.787698,-73.971413,Live,04/30/2018,02/26/2018,corner,55
72,962,LINK-005435,Bronx,40.831543,-73.922645,Live,01/17/2017,08/27/2016,corner,0
73,963,LINK-000835,Manhattan,40.767234,-73.96229,Live,03/30/2016,02/27/2016,corner,65
74,964,LINK-021385,Queens,40.693166,-73.853678,Live,03/29/2018,10/14/2017,corner,16
75,965,LINK-011198,Queens,40.747742,-73.88227,Live,09/07/2017,08/19/2017,corner,40
76,966,LINK-012038,Brooklyn,40.714446,-73.945948,Live,04/24/2018,09/23/2017,corner,79
77,967,LINK-013508,Queens,40.764273,-73.915958,Live,06/26/2017,04/22/2017,corner,26
78,968,LINK-006031,Manhattan,40.817656,-73.953007,Live,09/28/2016,08/05/2016,corner,73
79,969,LINK-000022,Brooklyn,40.63856,-73.953603,Live,05/11/2018,12/18/2017,corner,53
80,970,LINK-019892,Queens,40.756724,-73.914383,Live,01/10/2018,09/30/2017,corner,6
81,971,LINK-001155,Queens,40.743221,-73.921257,Live,02/02/2017,11/19/2016,corner,13
82,972,LINK-021901,Manhattan,40.768423,-73.961381,Live,03/06/2018,11/04/2017,corner,86
83,973,LINK-012685,Manhattan,40.762336,-73.993368,Live,01/25/2019,08/23/2018,corner,64
84,974,LINK-010258,Manhattan,40.849854,-73.933473,Live,02/20/2018,12/05/2017,corner,5
85,975,LINK-012012,Brooklyn,40.7334,-73.954886,Live,04/14/2017,03/11/2017,corner,73
86,976,LINK-000108,Manhattan,40.767008,-73.981859,Live,07/20/2017,05/26/2017,corner,152
87,977,LINK-018226,Bronx,40.812253,-73.928665,Live,10/19/2017,06/24/2017,corner,4
88,978,LINK-014398,Manhattan,40.854876,-73.92939,Live,06/05/2018,04/19/2018,corner,4
0,979,LINK-013521,Queens,40.720245,-73.844644,Live,03/09/2017,02/25/2017,corner,36
1,980,LINK-001706,Manhattan,40.825419,-73.947604,Live,02/01/2017,06/24/2016,corner,16
2,981,LINK-012539,Manhattan,40.834189,-73.94545,Live,03/27/2018,12/20/2016,corner,4
3,982,LINK-014638,Manhattan,40.742126,-73.993522,Live,07/06/2018,10/28/2017,corner,109
4,983,LINK-018207,Queens,40.742631,-73.952678,Live,03/22/2017,03/04/2017,corner,11
5,984,LINK-000349,Manhattan,40.758548,-73.968951,Live,04/15/2016,02/15/2016,corner,58
6,985,LINK-000606,Manhattan,40.741481,-73.983198,Live,07/19/2017,06/11/2017,corner,99
7,986,LINK-000920,Manhattan,40.769816,-73.981929,Live,09/30/2016,04/30/2016,corner,71
8,987,LINK-014483,Bronx,40.817446,-73.915574,Live,12/28/2016,10/22/2016,corner,20
9,988,LINK-000837,Manhattan,40.767855,-73.962255,Live,03/29/2016,02/27/2016,corner,87
10,989,LINK-000444,Manhattan,40.740531,-74.001807,Live,07/12/2017,06/10/2017,corner,44
11,990,LINK-000253,Manhattan,40.736214,-73.9849,Live,07/14/2016,05/21/2016,corner,142
12,991,LINK-003872,Manhattan,40.797178,-73.968223,Live,10/10/2016,07/30/2016,corner,48
13,992,LINK-007085,Manhattan,40.774266,-73.98095,Live,10/07/2016,08/19/2016,corner,47
14,993,LINK-011512,Brooklyn,40.702247,-73.942287,Live,08/02/2017,07/01/2017,corner,30
15,994,LINK-002061,Manhattan,40.82758,-73.949288,Live,08/22/2016,08/01/2016,corner,6
16,995,LINK-010798,Manhattan,40.777377,-73.978444,Live,06/05/2018,02/26/2018,corner,83
17,996,LINK-011599,Queens,40.761913,-73.910939,Live,06/26/2017,05/06/2017,corner,2
18,997,LINK-005414,Staten Island,40.578802,-74.101669,Live,05/25/2017,04/10/2017,corner,2
19,998,LINK-000974,Manhattan,40.784608,-73.979776,Live,11/21/2016,11/04/2016,corner,37
20,999,LINK-010715,Manhattan,40.763691,-73.962235,Live,03/20/2018,11/14/2017,corner,132
21,1000,LINK-012887,Queens,40.763553,-73.928514,Live,05/23/2017,04/22/2017,corner,58
22,1001,LINK-018041,Queens,40.726695,-73.853929,Live,07/12/2017,05/20/2017,corner,34
23,1002,LINK-019378,Bronx,40.842203,-73.916032,Live,04/30/2018,03/19/2018,corner,1
24,1003,LINK-001045,Brooklyn,40.659902,-73.998822,Live,04/13/2017,03/03/2017,corner,41
25,1004,LINK-014303,Queens,40.692672,-73.857547,Live,01/16/2018,10/14/2017,corner,3
26,1005,LINK-000052,Brooklyn,40.682483,-73.995753,Live,11/21/2017,08/10/2017,corner,81
27,1006,LINK-008689,Manhattan,40.748615,-73.992489,Live,12/09/2016,10/08/2016,corner,223
28,1007,LINK-013817,Manhattan,40.730496,-73.980768,Live,07/21/2017,04/02/2017,corner,77
29,1008,LINK-005212,Manhattan,40.8196,-73.951942,Live,09/30/2016,07/10/2016,corner,1
30,1009,LINK-000218,Manhattan,40.742803,-74.00417,Live,04/04/2018,02/04/2018,corner,142
31,1010,LINK-018375,Manhattan,40.791898,-73.944596,Live,05/17/2018,02/04/2018,block,41
32,1011,LINK-002062,Manhattan,40.828097,-73.949017,Live,08/03/2016,07/14/2016,corner,41
33,1012,LINK-000164,Manhattan,40.760641,-73.984466,Live,07/18/2016,04/30/2016,corner,136
34,1013,LINK-021688,Brooklyn,40.680238,-73.964511,Live,01/05/2018,08/10/2017,block,41
35,1014,LINK-002059,Manhattan,40.827932,-73.949581,Live,07/20/2016,07/15/2016,corner,10
36,1015,LINK-000636,Manhattan,40.760631,-73.968671,Live,02/21/2017,11/23/2016,corner,64
37,1016,LINK-001610,Manhattan,40.80528,-73.96567,Live,11/03/2017,09/25/2017,corner,72
38,1017,LINK-001498,Manhattan,40.792696,-73.973438,Live,03/15/2018,11/22/2017,corner,43
39,1018,LINK-000141,Manhattan,40.749721,-73.988084,Live,07/19/2016,04/30/2016,corner,398
40,1019,LINK-020965,Queens,40.741303,-73.919006,Live,05/23/2018,10/14/2017,corner,81
41,1020,LINK-010357,Manhattan,40.808996,-73.952149,Live,11/02/2016,10/14/2016,corner,46
42,1021,LINK-010675,Manhattan,40.790301,-73.972981,Live,05/31/2017,04/07/2017,corner,196
43,1022,LINK-008840,Manhattan,40.746709,-73.986207,Live,08/30/2017,07/29/2017,corner,56
44,1023,LINK-018144,Queens,40.737777,-73.883978,Live,03/20/2017,03/04/2017,corner,13
45,1024,LINK-021680,Queens,40.73968,-73.92207,Live,03/15/2018,10/14/2017,corner,13
46,1025,LINK-000753,Manhattan,40.760249,-73.973633,Live,03/01/2018,12/21/2016,corner,55
47,1026,LINK-005217,Manhattan,40.822633,-73.94964,Live,05/04/2018,08/13/2017,corner,43
48,1027,LINK-019901,Queens,40.743024,-73.882923,Live,08/24/2017,08/05/2017,corner,73
49,1028,LINK-000251,Manhattan,40.750717,-73.974088,Live,03/09/2016,02/07/2016,corner,77
50,1029,LINK-006876,Queens,40.718953,-73.838976,Live,03/28/2017,03/04/2017,corner,27
51,1030,LINK-004817,Manhattan,40.810163,-73.958744,Live,09/28/2016,07/30/2016,corner,39
52,1031,LINK-014651,Manhattan,40.812611,-73.945458,Live,02/23/2017,12/06/2016,corner,33
53,1032,LINK-000712,Manhattan,40.749982,-73.981236,Live,07/12/2017,05/26/2017,corner,91
54,1033,LINK-000489,Manhattan,40.75414,-73.99234,Live,04/27/2016,03/10/2016,corner,130
55,1034,LINK-000906,Manhattan,40.797303,-73.940337,Live,03/22/2016,02/22/2016,corner,60
56,1035,LINK-013755,Manhattan,40.742573,-73.986648,Live,05/10/2017,03/18/2017,corner,77
57,1036,LINK-000612,Manhattan,40.742139,-73.983048,Live,10/06/2017,02/04/2017,corner,103
58,1037,LINK-011809,Manhattan,40.730878,-73.981659,Live,05/12/2017,03/19/2017,corner,82
59,1038,LINK-001603,Manhattan,40.802736,-73.967461,Live,10/12/2017,07/28/2017,corner,46
60,1039,LINK-011177,Manhattan,40.826707,-73.946665,Live,08/01/2018,03/15/2018,corner,70
61,1040,LINK-000843,Manhattan,40.770456,-73.959928,Live,03/29/2016,03/05/2016,corner,111
62,1041,LINK-013345,Manhattan,40.817057,-73.946012,Live,03/13/2018,10/28/2017,corner,19
63,1042,LINK-000213,Manhattan,40.743027,-74.004005,Live,03/13/2018,10/15/2017,corner,139
64,1043,LINK-000911,Manhattan,40.80154,-73.937249,Live,03/31/2016,02/27/2016,corner,27
65,1044,LINK-001134,Queens,40.728299,-73.858076,Live,11/30/2016,11/05/2016,corner,7
66,1045,LINK-000232,Manhattan,40.748383,-73.976344,Live,03/10/2016,02/28/2016,corner,117
67,1046,LINK-012780,Manhattan,40.739963,-73.979544,Live,11/15/2017,09/26/2017,corner,116
68,1047,LINK-010917,Manhattan,40.84727,-73.935362,Live,02/06/2018,12/06/2017,corner,78
69,1048,LINK-000228,Manhattan,40.734222,-73.986658,Live,05/22/2017,04/29/2017,corner,118
70,1049,LINK-011544,Manhattan,40.814447,-73.94792,Installed,,05/02/2018,corner,39
71,1050,LINK-002073,Manhattan,40.830876,-73.946986,Live,08/04/2016,07/22/2016,corner,28
72,1051,LINK-003477,Manhattan,40.793867,-73.970376,Installed,,03/23/2018,corner,108
73,1052,LINK-011205,Queens,40.748869,-73.872933,Live,09/08/2017,08/05/2017,corner,48
74,1053,LINK-021538,Queens,40.754488,-73.911687,Live,02/28/2018,12/15/2017,corner,0
75,1054,LINK-011109,Manhattan,40.72922,-73.983979,Live,10/06/2017,08/12/2017,corner,45
76,1055,LINK-000828,Manhattan,40.764833,-73.96405,Live,05/17/2018,03/10/2018,corner,66
77,1056,LINK-021156,Brooklyn,40.722533,-73.954689,Live,01/31/2018,11/22/2017,corner,6
78,1057,LINK-013023,Brooklyn,40.663827,-73.950775,Live,04/13/2017,02/23/2017,corner,32
79,1058,LINK-000997,Manhattan,40.788002,-73.976551,Live,08/10/2016,07/22/2016,corner,58
80,1059,LINK-005426,Bronx,40.827552,-73.925903,Live,09/13/2016,08/13/2016,corner,12
81,1060,LINK-001821,Queens,40.706507,-73.792368,Live,09/28/2016,08/18/2016,corner,13
82,1061,LINK-018081,Brooklyn,40.654704,-73.959568,Live,04/05/2017,03/03/2017,corner,32
83,1062,LINK-013628,Queens,40.761897,-73.92505,Live,05/17/2017,03/25/2017,corner,113
84,1063,LINK-012132,Bronx,40.810896,-73.921434,Live,04/20/2018,01/14/2018,corner,34
85,1064,LINK-020653,Brooklyn,40.689408,-73.988729,Live,10/06/2017,07/27/2017,corner,34
86,1065,LINK-021689,Brooklyn,40.67854,-73.96373,Live,01/05/2018,08/31/2017,corner,26
87,1066,LINK-000860,Manhattan,40.77435,-73.95709,Live,03/30/2016,02/26/2016,corner,108
88,1067,LINK-018062,Brooklyn,40.685787,-73.97332,Live,03/24/2017,03/02/2017,block,52
